,Artist(s),Title,Release,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Marco Faraone Malandra Jr, Blessed  ,unknown,0.992,https://api.spotify.com/v1/audio-analysis/4iFHAwPxbApPQW0ZwKq0Ej,0.289,169800.0,0.164,4iFHAwPxbApPQW0ZwKq0Ej,0.731,2.0,0.108,-22.668,1.0,0.0293,93.727,4.0,https://api.spotify.com/v1/tracks/4iFHAwPxbApPQW0ZwKq0Ej,audio_features,spotify:track:4iFHAwPxbApPQW0ZwKq0Ej,0.425
1,Love Over Entropy, Marka ,Breaking The Beats,0.000566,https://api.spotify.com/v1/audio-analysis/1eSxkGIHOyLvH4j4m1E4wG,0.623,244269.0,0.904,1eSxkGIHOyLvH4j4m1E4wG,0.766,2.0,0.673,-13.359,1.0,0.0432,121.993,4.0,https://api.spotify.com/v1/tracks/1eSxkGIHOyLvH4j4m1E4wG,audio_features,spotify:track:1eSxkGIHOyLvH4j4m1E4wG,0.431
2,ID, ID  ,unknown,0.000124,https://api.spotify.com/v1/audio-analysis/1GfuUJQxZr1pOuFxpyR5yC,0.471,257496.0,0.808,1GfuUJQxZr1pOuFxpyR5yC,0.445,1.0,0.341,-8.396,1.0,0.0417,131.898,4.0,https://api.spotify.com/v1/tracks/1GfuUJQxZr1pOuFxpyR5yC,audio_features,spotify:track:1GfuUJQxZr1pOuFxpyR5yC,0.0969
3,Klunsh, Auf Den Start Warten  ,unknown,0.0373,https://api.spotify.com/v1/audio-analysis/4aOQKGtwvyl0ag8tGVhVa0,0.754,428361.0,0.746,4aOQKGtwvyl0ag8tGVhVa0,0.897,6.0,0.0634,-9.58,1.0,0.0419,121.986,4.0,https://api.spotify.com/v1/tracks/4aOQKGtwvyl0ag8tGVhVa0,audio_features,spotify:track:4aOQKGtwvyl0ag8tGVhVa0,0.201
4,Locked Groove, Twenty Thousand Leagues Under The Sea  ,unknown,0.000774,https://api.spotify.com/v1/audio-analysis/3UPlMBJUo9IzZv4Co9lWj1,0.695,370312.0,0.862,3UPlMBJUo9IzZv4Co9lWj1,0.881,4.0,0.107,-10.023,0.0,0.0579,125.985,4.0,https://api.spotify.com/v1/tracks/3UPlMBJUo9IzZv4Co9lWj1,audio_features,spotify:track:3UPlMBJUo9IzZv4Co9lWj1,0.552
5,Alex Niggemann, ID  ,unknown,0.0912,https://api.spotify.com/v1/audio-analysis/6CZHVB9XNSwhSYUZjVR8Zz,0.718,177032.0,0.716,6CZHVB9XNSwhSYUZjVR8Zz,0.00821,4.0,0.165,-4.38,0.0,0.029,99.994,4.0,https://api.spotify.com/v1/tracks/6CZHVB9XNSwhSYUZjVR8Zz,audio_features,spotify:track:6CZHVB9XNSwhSYUZjVR8Zz,0.527
6,Jimi Jules, Abandoned Soul  ,unknown,0.0146,https://api.spotify.com/v1/audio-analysis/6DDmTZQOjnDUzw0jezjPde,0.653,423942.0,0.412,6DDmTZQOjnDUzw0jezjPde,0.922,7.0,0.109,-14.279,1.0,0.0432,123.009,4.0,https://api.spotify.com/v1/tracks/6DDmTZQOjnDUzw0jezjPde,audio_features,spotify:track:6DDmTZQOjnDUzw0jezjPde,0.0386
7,Core, Proxima B  ,unknown,0.00125,https://api.spotify.com/v1/audio-analysis/2i3XGBN1GTWLT6lI46zFJz,0.645,385099.0,0.695,2i3XGBN1GTWLT6lI46zFJz,0.902,7.0,0.117,-11.946,1.0,0.038,120.018,3.0,https://api.spotify.com/v1/tracks/2i3XGBN1GTWLT6lI46zFJz,audio_features,spotify:track:2i3XGBN1GTWLT6lI46zFJz,0.179
8,Detroit Swindle, Freeqy Polly  ,unknown,0.0118,https://api.spotify.com/v1/audio-analysis/5UlVSZsTSAbwnaYpE7ztDz,0.513,428667.0,0.656,5UlVSZsTSAbwnaYpE7ztDz,0.886,2.0,0.0961,-9.853,1.0,0.0703,123.472,4.0,https://api.spotify.com/v1/tracks/5UlVSZsTSAbwnaYpE7ztDz,audio_features,spotify:track:5UlVSZsTSAbwnaYpE7ztDz,0.0521
9,Redshape, The Gate  ,unknown,0.000244,https://api.spotify.com/v1/audio-analysis/5XB3cqXtOhic0mxz1btRCQ,0.806,510632.0,0.838,5XB3cqXtOhic0mxz1btRCQ,0.824,7.0,0.11,-9.441,1.0,0.0991,124.979,4.0,https://api.spotify.com/v1/tracks/5XB3cqXtOhic0mxz1btRCQ,audio_features,spotify:track:5XB3cqXtOhic0mxz1btRCQ,0.339
10,ID, ID  ,unknown,0.000124,https://api.spotify.com/v1/audio-analysis/1GfuUJQxZr1pOuFxpyR5yC,0.471,257496.0,0.808,1GfuUJQxZr1pOuFxpyR5yC,0.445,1.0,0.341,-8.396,1.0,0.0417,131.898,4.0,https://api.spotify.com/v1/tracks/1GfuUJQxZr1pOuFxpyR5yC,audio_features,spotify:track:1GfuUJQxZr1pOuFxpyR5yC,0.0969
11,Throwing Snow, Myriad  ,unknown,0.0346,https://api.spotify.com/v1/audio-analysis/5zCrRYOE2MkwF4GGnop6Kn,0.773,354560.0,0.559,5zCrRYOE2MkwF4GGnop6Kn,0.578,5.0,0.113,-9.218,0.0,0.0422,125.019,3.0,https://api.spotify.com/v1/tracks/5zCrRYOE2MkwF4GGnop6Kn,audio_features,spotify:track:5zCrRYOE2MkwF4GGnop6Kn,0.271
